sku,categories,name,supplier,supplier price,bank exchange rate,supplier price ron,local c.,thenx c,vat,all cost price,last all cost,margin whole, margin retail,whole price,retail price,last retail price & date,smart price,cheap comp
39713,Power Key,"Allview P5 Pro, Black, SWAP",ALLVIEW,RON 4.0,0.0,4.0,1.0,2.0,1.19,8.33,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
39672,Casti,"Allview P6 Plus, OEM",ALLVIEW,RON 1.19,0.0,1.19,1.0,2.0,1.19,4.99,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39710,LCD OEM,"Allview P6 Energy Lite, Complet, Black, SWAP, OEM",ALLVIEW,RON 50.0,0.0,50.0,1.0,2.0,1.19,63.07,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
38939,Drivere Incarcare,"Allview Viva C7, OEM",ALLVIEW,RON 5.4,0.0,5.4,1.0,2.0,1.19,10.0,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39722,Touchscreen,"ElePhone P6000, Black",CANDYP LTD CO,RON 17.4,0.0,17.4,1.0,2.0,1.19,24.28,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,9.95,
39725,Flex On/Off,Samsung Galaxy S8 G950,CANDYP LTD CO,RON 8.12,0.0,8.12,1.0,2.0,1.19,13.23,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39738,Componente Diverse,"Sony Xperia XZ Premium, NFC",CANDYP LTD CO,RON 5.31,0.0,5.31,1.0,2.0,1.19,9.89,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39745,Back Camera Flex,"Google Pixel, Pixel XL",CANDYP LTD CO,RON 58.0,0.0,58.0,1.0,2.0,1.19,72.59,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,39.95,
39743,Flex On/Off,Huawei P10 Lite,CANDYP LTD CO,RON 1.96,0.0,1.96,1.0,2.0,1.19,5.9,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39750,Flex Incarcare,Meizu U20,CANDYP LTD CO,RON 5.8,0.0,5.8,1.0,2.0,1.19,10.47,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39748,Flex Incarcare,Allview X3 Soul Plus,CANDYP LTD CO,RON 5.39,0.0,5.39,1.0,2.0,1.19,9.99,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39752,Casti,HTC Desire 820,CANDYP LTD CO,RON 1.4,0.0,1.4,1.0,1.0,1.19,4.05,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,3.95,
39759,Home Key Flex,"Samsung Galaxy J7 (2015) J700, White",CANDYP LTD CO,RON 5.0,0.0,5.0,1.0,2.0,1.19,9.52,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39756,Acumulatori,"Microsoft Lumia 550, BL-T5A",UNISON GB,RON 22.39,0.0,22.39,1.0,2.0,1.19,30.21,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39758,Acumulatori,"iPhone 6S Plus, 5.5, 616-00045, AM+",AKI,RON 31.07,0.0,31.07,1.0,2.0,1.19,40.55,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39762,Flex LCD,"Allview Viva H7 Xtreme, OEM",ALLVIEW,RON 5.0,0.0,5.0,1.0,2.0,1.19,9.52,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39763,Flex LCD,"Allview Wi10N, OEM",ALLVIEW,RON 5.0,0.0,5.0,1.0,2.0,1.19,9.52,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39769,Geam Sticla,"Gionee S10, White",CANDYP LTD CO,RON 2.36,0.0,2.36,1.0,2.0,1.19,6.38,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39781,Flex Fingerprint,"HTC Desire 10 Pro, Black",CANDYP LTD CO,RON 10.26,0.0,10.26,1.0,2.0,1.19,15.78,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,9.95,
39782,Flex Senzor,HTC Desire 10,CANDYP LTD CO,RON 8.55,0.0,8.55,1.0,2.0,1.19,13.74,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39785,Geam Camera,Asus Zenfone 3 ZE552KL,CANDYP LTD CO,RON 1.24,0.0,1.24,1.0,2.0,1.19,5.05,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39817,Flex Fingerprint,"HTC Desire 10 Pro, White",CANDYP LTD CO,RON 10.26,0.0,10.26,1.0,2.0,1.19,15.78,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,9.95,
39808,Cabluri si Adaptoare Vetter,"Lightning Cable, Vetter GO, White",VETTER,RON 5.44,0.0,5.44,1.0,2.0,1.19,10.04,0.0,0.0,0.0,0.0,,,
39809,Cabluri si Adaptoare Vetter,"USB Type-C Cable, Vetter GO, White",VETTER,RON 5.44,0.0,5.44,1.0,2.0,1.19,10.04,0.0,0.0,0.0,0.0,,,
39812,Tempered Glass Vetter Pro,"iPhone 6, 6s, 7, Full Frame Tempered Glass, with Swarovski Crystals, Black",VETTER,RON 20.99,0.0,20.99,1.0,2.0,1.19,28.55,0.0,0.0,0.0,0.0,,,
39819,Flex Fingerprint,"HTC Desire 10 Pro, Royal Blue",CANDYP LTD CO,RON 10.26,0.0,10.26,1.0,2.0,1.19,15.78,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,9.95,
39822,LCD,"ZTE Blade L5 Plus + Touch, Grey",CANDYP LTD CO,RON 50.58,0.0,50.58,1.0,2.0,1.19,63.75,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,39.95,
39826,LCD,"Orange Dive 72 + Touch, White SWAP",CANDYP LTD CO,RON 43.81,0.0,43.81,1.0,2.0,1.19,55.7,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,29.95,
50603,Huse Vetter Kevlar,"Samsung Galaxy S10, Clip-On Ultra Slim, Made from Aramid Fiber, Kevlar, Magnetic, Black",VETTER,RON 62.6,0.0,62.6,1.0,2.0,1.19,78.06,0.0,0.0,0.0,0.0,,,
39858,Suport SIM,"Samsung Galaxy J5 Prime, J7 Prime, White, SS",CANDYP LTD CO,RON 3.48,0.0,3.48,1.0,1.0,1.19,6.52,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
39836,Suruburi,"iPhone 6, SET",CANDYP LTD CO,RON 0.67,0.0,0.67,1.0,2.0,1.19,4.37,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39841,Suruburi,"iPhone 7 Plus, SET",CANDYP LTD CO,RON 0.81,0.0,0.81,1.0,2.0,1.19,4.53,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39854,Diverse Scule Service,"Battery Tester, Kaisi 9201, Apple Version",CANDYP LTD CO,RON 35.83,0.0,35.83,1.0,2.0,1.19,46.2,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39855,Surubelnite si Instrumente,Kaisi 2408A-1 SET,CANDYP LTD CO,RON 10.32,0.0,10.32,1.0,2.0,1.19,15.85,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39861,Suport SIM,"Samsung Galaxy J5 Prime, J7 Prime, White, DS",CANDYP LTD CO,RON 3.48,0.0,3.48,1.0,1.0,1.19,6.52,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
39876,AV Jack Cover,"Sony Xperia M2 Aqua D2406, Black",Direct,RON 5.89,0.0,5.89,1.0,2.0,1.19,10.57,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
39862,BGA Reballing,"iPhone 7, BGA KIT 3D",CANDYP LTD CO,RON 30.84,0.0,30.84,1.0,2.0,1.19,40.27,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39881,Flex Antena,Huawei P10,CANDYP LTD CO,RON 1.62,0.0,1.62,1.0,2.0,1.19,5.5,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39905,BGA Reballing,"iPhone 4s, BGA",CANDYP LTD CO,RON 1.74,0.0,1.74,1.0,2.0,1.19,5.64,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39916,LCD,"Huawei nova 2 + Touch, Black",CANDYP LTD CO,RON 49.01,0.0,49.01,1.0,2.0,1.19,61.89,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,49.95,
39910,BGA Reballing,"iPhone 6, BGA",CANDYP LTD CO,RON 1.68,0.0,1.68,1.0,2.0,1.19,5.56,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39914,BGA Reballing,"iPhone 7, BGA",CANDYP LTD CO,RON 1.71,0.0,1.71,1.0,2.0,1.19,5.6,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39921,Geam Sticla,"LG K7, MS330, White",CANDYP LTD CO,RON 2.13,0.0,2.13,1.0,2.0,1.19,6.1,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39931,Capac Baterie,"Lenovo S580, Black",CANDYP LTD CO,RON 9.38,0.0,9.38,1.0,2.0,1.19,14.73,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39936,Flex Incarcare,ZTE Blade V6 Plus,CANDYP LTD CO,RON 5.95,0.0,5.95,1.0,2.0,1.19,10.65,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39938,Flex Incarcare,Lenovo Vibe Z K910,CANDYP LTD CO,RON 2.9,0.0,2.9,1.0,2.0,1.19,7.02,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39975,Geam Sticla,"Huawei Ascend P7, Black",CANDYP LTD CO,RON 2.07,0.0,2.07,1.0,2.0,1.19,6.03,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39957,Casti Audio,"Samsung Stereo HeadSET EO-EG900BW, White",UNISON GB,RON 7.84,0.0,7.84,1.0,2.0,1.19,12.89,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39959,Touchscreen,"Allview P4 Pro, Black, OEM",ALLVIEW,RON 15.56,0.0,15.56,1.0,2.0,1.19,22.09,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39963,Touchscreen,"Alcatel One Touch Pixi 9005X, Black",CANDYP LTD CO,RON 13.49,0.0,13.49,1.0,2.0,1.19,19.62,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39970,Mufe incarcare,Allview V2 Viper X,ALLVIEW,RON 3.43,0.0,3.43,1.0,2.0,1.19,7.65,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39977,Touchscreen,"Universal Touch 8, HLD-PG802S-R4 GT911 MB806M6, White",CANDYP LTD CO,RON 16.24,0.0,16.24,1.0,2.0,1.19,22.9,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,9.95,
39979,Flex Incarcare,Lenovo K6 Note,CANDYP LTD CO,RON 4.11,0.0,4.11,1.0,2.0,1.19,8.47,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39981,Sonerii,"Samsung SM-P600, SM-P605, Samsung Galaxy Note 10.1 (2014), KIT",CANDYP LTD CO,RON 9.6,0.0,9.6,1.0,2.0,1.19,14.99,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,9.95,
39990,Back Camera Flex,"Samsung T310, T311, T315, Samsung Galaxy Tab 3 8.0",CANDYP LTD CO,RON 9.28,0.0,9.28,1.0,2.0,1.19,14.61,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,9.95,
39982,Flex Incarcare,"Samsung SM-P600, SM-P605, Samsung Galaxy Note 10.1 (2014)",CANDYP LTD CO,RON 6.18,0.0,6.18,1.0,2.0,1.19,10.93,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
39993,Flex Casca,"Samsung T210, T211, Samsung Galaxy Tab 3 7.0",CANDYP LTD CO,RON 2.9,0.0,2.9,1.0,2.0,1.19,7.02,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39996,Front Camera Flex,"Samsung T230, T231, Samsung Galaxy Tab 4 7.0",CANDYP LTD CO,RON 7.54,0.0,7.54,1.0,2.0,1.19,12.54,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
39997,Flex On/Off,"Samsung T230, T231, Samsung Galaxy Tab 4 7.0",CANDYP LTD CO,RON 5.22,0.0,5.22,1.0,2.0,1.19,9.78,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
40006,Cititor SIM,Allview X2 Soul Mini,CANDYP LTD CO,RON 3.27,0.0,3.27,1.0,2.0,1.19,7.46,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,0.95,
40000,Flex LCD,"Samsung Tab S2 9.7, T810, T815",CANDYP LTD CO,RON 3.02,0.0,3.02,1.0,2.0,1.19,7.17,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40007,Cititor SIM,Allview P9 Energy,CANDYP LTD CO,RON 1.74,0.0,1.74,1.0,2.0,1.19,5.64,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,0.95,
40010,Microfoane,"Huawei Honor 8, P8 Max, P9",CANDYP LTD CO,RON 3.92,0.0,3.92,1.0,3.0,1.19,9.42,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
40041,Flex Fingerprint,"Samsung Galaxy S8 G950, S8 Plus G955, Silver",CANDYP LTD CO,RON 41.3,0.0,41.3,1.0,2.0,1.19,52.72,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,29.95,
40011,Microfoane,"Samsung Galaxy J5 (2015) J500, A5100",CANDYP LTD CO,RON 1.01,0.0,1.01,1.0,3.0,1.19,5.96,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40018,Acumulatori,"Huawei Y6 4G, SCL-L21, HB4342A1RBC",UNISON GB,RON 19.64,0.0,19.64,1.0,2.0,1.19,26.94,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40022,Acumulatori,"Samsung Galaxy S7275, B105BE",UNISON GB,RON 18.59,0.0,18.59,1.0,2.0,1.19,25.69,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40023,Acumulatori,"Huawei Honor 4C, HB444199EBC, OEM",AKI,RON 19.45,0.0,19.45,1.0,2.0,1.19,26.71,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40029,Acumulatori,"Huawei P9 (2016), EVA-L09, P9 Lite, HB366481ECW",UNISON GB,RON 19.61,0.0,19.61,1.0,2.0,1.19,26.9,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40036,Acumulatori,"Huawei Nexus 6P, HB416683ECW, OEM",PHONETASTIK,RON 20.23,0.0,20.23,1.0,2.0,1.19,27.64,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40037,Acumulatori,"Huawei G8, GX8, HB396481EBC",UNISON GB,RON 22.39,0.0,22.39,1.0,2.0,1.19,30.21,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40042,Flex Fingerprint,"Samsung Galaxy S8 G950, S8 Plus G955, Violet",CANDYP LTD CO,RON 38.35,0.0,38.35,1.0,2.0,1.19,49.21,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,29.95,
40053,Touchscreen,"Samsung Galaxy Trend 2 G313HN, White",CANDYP LTD CO,RON 7.08,0.0,7.08,1.0,2.0,1.19,12.0,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
40055,Geam Sticla,"Samsung J3 Emerge, Gold",CANDYP LTD CO,RON 2.66,0.0,2.66,1.0,2.0,1.19,6.73,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
40065,Capac Baterie,"Nokia Lumia 930, Glossy Black",CANDYP LTD CO,RON 3.1,0.0,3.1,1.0,2.0,1.19,7.26,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
40074,Side Key,"Sony Xperia E5, F3311, F3313, White",PHONETASTIK,RON 5.51,0.0,5.51,1.0,2.0,1.19,10.13,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
40067,Acumulatori,"Samsung Galaxy J3 (2017) J330, EB-BJ330ABE",UNISON GB,RON 25.2,0.0,25.2,1.0,2.0,1.19,33.56,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40087,Volume Key,"Samsung Galaxy S8 G950, Galaxy S8+, G955, Blue, SET",CANDYP LTD CO,RON 5.36,0.0,5.36,1.0,2.0,1.19,9.95,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
40082,Acumulatori,Lenovo S850 | BL220,PHONETASTIK,RON 19.42,0.0,19.42,1.0,2.0,1.19,26.68,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40094,Diverse Componente,"Samsung Galaxy S8 G950, Heat Pipe",PHONETASTIK,RON 22.51,0.0,22.51,1.0,2.0,1.19,30.36,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,0.95,
40099,Capac Baterie,"Sony Xperia XA1 Ultra Dual, G3226, Pink",PHONETASTIK,RON 45.49,0.0,45.49,1.0,2.0,1.19,57.7,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,39.95,
40104,Flex Av,"Samsung Galaxy S8 Plus G955, Black, OEM",PHONETASTIK,RON 6.5,0.0,6.5,1.0,2.0,1.19,11.3,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
40111,Suport SIM,"Samsung Galaxy J5 (2017) J530, Blue",PHONETASTIK,RON 13.33,0.0,13.33,1.0,2.0,1.19,19.43,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
40110,Flex Cable,"Huawei P8 Lite (2017), P9 Lite (2017) Main",CANDYP LTD CO,RON 2.06,0.0,2.06,1.0,2.0,1.19,6.03,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40130,Consumabile,"Insulation Tape, 8mm, Black",CANDYP LTD CO,RON 10.9,0.0,10.9,1.0,2.0,1.19,16.54,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,9.95,
40135,Geam Camera,"Samsung Galaxy S8 G950, Heart Rate Monitor",CANDYP LTD CO,RON 8.73,0.0,8.73,1.0,1.5,1.19,13.36,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
40148,Suport SIM,"Samsung Galaxy S8 G950, Blue",CANDYP LTD CO,RON 3.5,0.0,3.5,1.0,1.0,1.19,6.55,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
40137,Consumabile,"Insulation Tape, 3mm, Black",PHONETASTIK,RON 7.68,0.0,7.68,1.0,2.0,1.19,12.71,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40145,LCD OEM,"Samsung J5 (2017) J530, Gold, Service Pack OEM",2SERVICE,RON 197.27,0.0,197.27,3.0,3.0,1.19,241.89,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40164,Back Camera Flex,LG K8 (2017),CANDYP LTD CO,RON 7.67,0.0,7.67,1.0,2.0,1.19,12.7,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,9.95,
40156,Acumulatori,"HTC Desire 626, 35H00237-01M, OEM",PHONETASTIK,RON 26.62,0.0,26.62,1.0,2.0,1.19,35.24,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40165,Back Camera Flex,LG K10 (2017),CANDYP LTD CO,RON 8.85,0.0,8.85,1.0,2.0,1.19,14.1,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,9.95,
40166,Back Camera Flex,LG K4 (2017),CANDYP LTD CO,RON 8.15,0.0,8.15,1.0,2.0,1.19,13.27,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,9.95,
40168,Front Camera Flex,LG K10 (2017),CANDYP LTD CO,RON 7.08,0.0,7.08,1.0,2.0,1.19,12.0,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
40172,Flex On/Off,Allview X2 Soul Mini,CANDYP LTD CO,RON 2.06,0.0,2.06,1.0,2.0,1.19,6.02,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
40171,Flex Incarcare,Allview X3 soul Pro,CANDYP LTD CO,RON 8.15,0.0,8.15,1.0,2.0,1.19,13.27,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40178,Cititor Card,Allview P8 Energy Pro,CANDYP LTD CO,RON 1.77,0.0,1.77,1.0,2.0,1.19,5.68,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,0.95,
40184,Sonerii,Samsung Galaxy A8 (2016) A800,CANDYP LTD CO,RON 2.68,0.0,2.68,1.0,2.0,1.19,6.76,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
40127,LCD OEM,"Samsung S8, G950, Gold, Service Pack OEM",2SERVICE,RON 697.81,0.0,697.81,3.0,3.0,1.19,837.53,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,645.95,
40188,Cabluri si Adaptoare Vetter,"Lightning with Micro USB Dual Cable, Nylon Braided Wire, 1m",VETTER,RON 12.58,0.0,12.58,1.0,2.0,1.19,18.55,0.0,0.0,0.0,0.0,,,
40191,Cabluri si Adaptoare Vetter,"VETTER, USB Type-C to USB 3.0 Cable, 18 cm, Silver",VETTER,RON 10.48,0.0,10.48,1.0,2.0,1.19,16.05,0.0,0.0,0.0,0.0,,,
50615,Huse Vetter Ecoline,"Samsung Galaxy A50s, Soft Touch Ultra Slim, Black",VETTER,RON 4.18,0.0,4.18,1.0,2.0,1.19,8.54,0.0,0.0,0.0,0.0,,,
40219,Touchscreen,Xiaomi Mi 4i,CANDYP LTD CO,RON 15.34,0.0,15.34,1.0,2.0,1.19,21.82,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,9.95,
40222,Touchscreen,"Lenovo P90, K80, X2 Pro, Black",CANDYP LTD CO,RON 12.4,0.0,12.4,1.0,2.0,1.19,18.33,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,9.95,
40223,LCD,"Xiaomi Redmi 4 Prime +Touch, White",CANDYP LTD CO,RON 40.92,0.0,40.92,1.0,2.0,1.19,52.26,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,29.95,
40231,Geam Sticla,"Huawei Nexus 6P, Black",CANDYP LTD CO,RON 2.9,0.0,2.9,1.0,2.0,1.19,7.02,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
40236,Flex Senzor,OnePlus 2,CANDYP LTD CO,RON 3.48,0.0,3.48,1.0,2.0,1.19,7.71,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,4.95,
40239,Conector baterie,"iPhone 7, 7 Plus, SET",CANDYP LTD CO,RON 1.48,0.0,1.48,1.0,2.0,1.19,5.33,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
40246,Mufe incarcare,LG P970,CANDYP LTD CO,RON 3.61,0.0,3.61,1.0,1.0,1.19,6.68,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
40241,Acumulatori,"LG H791, BL-T19, OEM",PHONETASTIK,RON 21.92,0.0,21.92,1.0,2.0,1.19,29.66,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40243,Geam Camera,Samsung Galaxy J3 (2016) J310 | J320 | Black,CANDYP LTD CO,RON 0.69,0.0,0.69,1.0,2.0,1.19,4.39,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40244,Surubelnite si Instrumente,"iPhone 7, Kaisi, K-8117, Y 0.6",CANDYP LTD CO,RON 3.35,0.0,3.35,1.0,2.0,1.19,7.56,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40256,Home Key,"Samsung Galaxy A3 (2014) A300, White",CANDYP LTD CO,RON 1.48,0.0,1.48,1.0,2.0,1.19,5.33,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
40248,Mufe incarcare,"Samsung Galaxy Note 2, N7100, I9500, I9505",CANDYP LTD CO,RON 0.69,0.0,0.69,1.0,3.0,1.19,5.58,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40250,Mufe incarcare,"HTC One M8, M8s, E8, M9",CANDYP LTD CO,RON 1.68,0.0,1.68,1.0,3.0,1.19,6.76,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40259,Home Key,"Samsung Galaxy A3 (2016) A310, White",CANDYP LTD CO,RON 1.18,0.0,1.18,1.0,2.0,1.19,4.97,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
40262,Suport SIM,"Samsung Galaxy J5 (2017) J530, SET, Pink",CANDYP LTD CO,RON 2.03,0.0,2.03,1.0,1.0,1.19,4.8,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
40266,Suport SIM,"LG X Cam, K580, Silver",CANDYP LTD CO,RON 5.31,0.0,5.31,1.0,10.0,1.19,19.41,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
40263,Suport SIM,"Samsung Galaxy J5 (2017) J530, SET, Black",CANDYP LTD CO,RON 1.68,0.0,1.68,1.0,1.0,1.19,4.38,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40271,LCD OEM,"Samsung S8+, G955, Violet, Service Pack OEM",2SERVICE,RON 589.1,0.0,589.1,3.0,3.0,1.19,708.17,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40272,LCD OEM,"Samsung S8+, G955, Blue, Service Pack OEM",2SERVICE,RON 608.72,0.0,608.72,3.0,3.0,1.19,731.51,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40279,Casti,"Nokia Asha 305, 500, 1020, 808, 700",CANDYP LTD CO,RON 1.03,0.0,1.03,1.0,1.0,1.19,3.61,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40290,Acumulatori,"LG K10 (2017), BL-46G1F",UNISON GB,RON 25.01,0.0,25.01,1.0,2.0,1.19,33.33,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40296,Suport SIM,"Samsung Galaxy J3 (2017) J330, Gold",PHONETASTIK,RON 1.41,0.0,1.41,1.0,2.0,1.19,5.25,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40301,Cabluri de date,"Nokia USB Type C Cable, OEM",PHONETASTIK,RON 6.57,0.0,6.57,1.0,2.0,1.19,11.39,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40311,Mufe incarcare,"Samsung Galaxy A5 (2016) A510, A310F, S6 Edge Plus, Note5, C5, C7, C9",CANDYP LTD CO,RON 1.01,0.0,1.01,1.0,3.0,1.19,5.96,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
38950,Power Key,"Allview Viva i7, White, OEM",ALLVIEW,RON 6.53,0.0,6.53,1.0,2.0,1.19,11.34,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,1.95,
40338,LCD,"ZTE Blade V7 + Touch, Black",CANDYP LTD CO,RON 46.2,0.0,46.2,1.0,2.0,1.19,58.55,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,29.95,
40332,LCD,Nokia 105 (2017),CANDYP LTD CO,RON 6.42,0.0,6.42,1.0,2.0,1.19,11.21,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40333,LCD,"Huawei Honor 9 STF-L09, Grey",CANDYP LTD CO,RON 56.45,0.0,56.45,1.0,2.0,1.19,70.75,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40335,LCD,"Xiaomi Redmi 4X + Touch, Black",CANDYP LTD CO,RON 45.84,0.0,45.84,1.0,2.0,1.19,58.13,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
40351,Flex Fingerprint,Motorola Moto G5,CANDYP LTD CO,RON 10.62,0.0,10.62,1.0,2.0,1.19,16.21,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,9.95,
40342,Touchscreen,"Xiaomi Redmi 4X, White",CANDYP LTD CO,RON 5.44,0.0,5.44,1.0,2.0,1.19,10.04,0.0,0.0,0.0,0.0,0.0 - 2021-01-18,,
